AuftragID;Anlagedatum;Gestartetam;Wunschtermin;Priorität;Beendetam;BusinessUnitID;VeranlasendeAbteilungID;AuftragsgrundID;Wertigkeit;Dringlichkeit;MarktsegmentID;WiederholauftragJa/Nein;UrsprungfürWiederholung;AusführendeAbteilungID;KundeID;AnzahlSchichten;InBearbeitungab;Eingeplantam;WarteaufRückmeldungab;WarteaufMaterialab;WarteaufVorlageab;VerwendungID;Bearbeitungszeit;Termintreue
64391;01.11.2023;02.11.2023;21.11.2023;2;03.11.2023;3;1769;15;4;4;7;0;none;344;20.07.1961;1;02.11.2023;02.11.2023;none;none;none;1;2;nein
64393;01.11.2023;02.11.2023;21.11.2023;2;03.11.2023;3;1769;15;4;4;7;0;none;344;20.07.1961;1;02.11.2023;02.11.2023;none;none;none;1;2;nein
64409;01.11.2023;07.11.2023;23.11.2023;6;08.11.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;07.11.2023;03.11.2023;none;none;none;1;7;nein
64716;08.11.2023;08.11.2023;30.11.2023;6;08.11.2023;3;350;15;8;8;7;0;none;344;none;2;08.11.2023;08.11.2023;none;none;none;2;0;nein
64768;08.11.2023;14.11.2023;16.11.2023;6;15.11.2023;3;1769;15;8;8;7;0;none;344;16.02.1910;1;14.11.2023;09.11.2023;none;none;none;1;7;nein
65207;16.11.2023;17.11.2023;24.11.2023;6;20.11.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;17.11.2023;17.11.2023;none;none;none;1;4;nein
64724;08.11.2023;20.11.2023;30.11.2023;6;20.11.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;20.11.2023;15.11.2023;none;none;none;1;12;nein
65493;22.11.2023;23.11.2023;14.12.2023;2;24.11.2023;3;1769;15;4;4;7;0;none;344;30.03.1910;2;23.11.2023;22.11.2023;none;none;none;2;2;nein
65459;22.11.2023;23.11.2023;14.12.2023;3;28.11.2023;3;1769;15;8;4;7;0;none;344;20.07.1961;1;23.11.2023;23.11.2023;none;none;none;1;6;nein
65576;23.11.2023;29.11.2023;04.12.2023;6;29.11.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.11.2023;27.11.2023;none;none;none;1;6;nein
65573;23.11.2023;29.11.2023;04.12.2023;6;29.11.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.11.2023;27.11.2023;none;none;none;1;6;nein
65885;29.11.2023;30.11.2023;07.12.2023;6;30.11.2023;3;350;15;8;8;7;0;none;344;none;1;30.11.2023;29.11.2023;none;none;none;2;1;nein
65718;27.11.2023;29.11.2023;07.12.2023;6;01.12.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.11.2023;29.11.2023;none;none;none;1;4;nein
65900;30.11.2023;01.12.2023;08.12.2023;6;04.12.2023;3;1769;15;8;8;7;0;none;344;20.07.1961;1;01.12.2023;30.11.2023;none;none;none;1;4;nein
67928;18.01.2024;19.01.2024;26.01.2024;6;23.01.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;19.01.2024;19.01.2024;none;none;none;1;5;nein
67929;18.01.2024;19.01.2024;26.01.2024;6;23.01.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;19.01.2024;19.01.2024;none;none;none;1;5;nein
67933;18.01.2024;23.01.2024;26.01.2024;6;23.01.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;23.01.2024;22.01.2024;none;none;none;1;5;nein
67934;18.01.2024;23.01.2024;26.01.2024;6;23.01.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;23.01.2024;22.01.2024;none;none;none;1;5;nein
67936;18.01.2024;23.01.2024;26.01.2024;6;23.01.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;23.01.2024;22.01.2024;none;none;none;1;5;nein
68649;31.01.2024;02.02.2024;22.02.2024;6;02.02.2024;3;350;15;8;8;7;0;none;344;none;2;02.02.2024;31.01.2024;none;none;none;2;2;nein
68932;06.02.2024;06.02.2024;28.02.2024;6;07.02.2024;3;350;15;8;8;7;0;none;344;none;2;06.02.2024;06.02.2024;none;none;none;2;1;nein
69050;08.02.2024;09.02.2024;16.02.2024;6;09.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;09.02.2024;08.02.2024;none;none;none;1;1;nein
69152;09.02.2024;12.02.2024;16.02.2024;6;12.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;12.02.2024;09.02.2024;none;none;none;1;3;nein
69206;12.02.2024;13.02.2024;05.03.2024;6;14.02.2024;3;350;15;8;8;7;0;none;344;none;2;13.02.2024;12.02.2024;none;none;none;2;2;nein
69884;22.02.2024;22.02.2024;15.03.2024;6;22.02.2024;3;350;15;8;8;7;1;69688;344;none;2;22.02.2024;22.02.2024;none;none;none;2;0;nein
69301;13.02.2024;22.02.2024;29.02.2024;6;26.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.02.2024;21.02.2024;none;none;none;1;13;nein
69302;13.02.2024;22.02.2024;29.02.2024;6;26.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.02.2024;21.02.2024;none;none;none;1;13;nein
69796;21.02.2024;22.02.2024;29.02.2024;6;26.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.02.2024;21.02.2024;none;none;none;1;5;nein
69805;21.02.2024;22.02.2024;29.02.2024;6;26.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.02.2024;21.02.2024;none;none;none;1;5;nein
69809;21.02.2024;22.02.2024;29.02.2024;6;26.02.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.02.2024;21.02.2024;none;none;none;1;5;nein
70416;04.03.2024;05.03.2024;12.03.2024;6;05.03.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;05.03.2024;04.03.2024;none;none;none;2;1;nein
70592;06.03.2024;08.03.2024;29.03.2024;6;08.03.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;08.03.2024;06.03.2024;none;none;none;1;2;nein
70554;05.03.2024;06.03.2024;27.03.2024;6;08.03.2024;3;1769;15;8;8;7;0;none;344;16.02.1910;1;06.03.2024;06.03.2024;none;none;none;1;3;nein
70782;08.03.2024;11.03.2024;03.04.2024;6;11.03.2024;3;1769;15;8;8;7;0;none;344;30.03.1910;1;11.03.2024;08.03.2024;none;none;none;1;3;nein
71120;15.03.2024;19.03.2024;26.03.2024;6;20.03.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;19.03.2024;19.03.2024;none;none;none;1;5;nein
71124;15.03.2024;19.03.2024;26.03.2024;6;20.03.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;19.03.2024;19.03.2024;none;none;none;1;5;nein
70703;07.03.2024;11.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
70705;07.03.2024;12.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
70706;07.03.2024;12.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
70709;07.03.2024;11.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
70710;07.03.2024;11.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
70707;07.03.2024;11.03.2024;24.04.2024;6;15.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;15.04.2024;08.03.2024;none;none;none;1;39;nein
72728;18.04.2024;22.04.2024;15.05.2024;4;22.04.2024;3;350;15;4;8;7;0;none;344;16.02.1910;2;22.04.2024;18.04.2024;none;none;none;1;4;nein
72786;19.04.2024;22.04.2024;26.04.2024;6;23.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.04.2024;22.04.2024;none;none;none;1;4;nein
72792;19.04.2024;22.04.2024;26.04.2024;6;23.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.04.2024;22.04.2024;none;none;none;1;4;nein
72794;19.04.2024;22.04.2024;26.04.2024;6;23.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.04.2024;22.04.2024;none;none;none;1;4;nein
72795;19.04.2024;22.04.2024;26.04.2024;6;23.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.04.2024;22.04.2024;none;none;none;1;4;nein
72796;19.04.2024;22.04.2024;16.05.2024;6;23.04.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;22.04.2024;22.04.2024;none;none;none;1;4;nein
73262;29.04.2024;30.04.2024;08.05.2024;6;02.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;30.04.2024;30.04.2024;none;none;none;1;3;nein
73288;30.04.2024;02.05.2024;13.05.2024;6;03.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;02.05.2024;30.04.2024;none;none;none;1;3;nein
73292;30.04.2024;02.05.2024;13.05.2024;6;03.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;02.05.2024;30.04.2024;none;none;none;1;3;nein
73296;30.04.2024;02.05.2024;28.05.2024;6;03.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;02.05.2024;30.04.2024;none;none;none;1;3;nein
73298;30.04.2024;02.05.2024;28.05.2024;6;03.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;02.05.2024;30.04.2024;none;none;none;1;3;nein
73300;30.04.2024;02.05.2024;28.05.2024;6;03.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;02.05.2024;30.04.2024;none;none;none;1;3;nein
73868;14.05.2024;15.05.2024;23.05.2024;6;15.05.2024;3;1769;15;8;8;7;1;71120;344;20.07.1961;1;15.05.2024;15.05.2024;none;none;none;1;1;nein
74018;16.05.2024;27.05.2024;29.05.2024;6;27.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.05.2024;17.05.2024;none;none;none;1;11;nein
74024;16.05.2024;27.05.2024;29.05.2024;6;27.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.05.2024;17.05.2024;none;none;none;1;11;nein
74031;16.05.2024;27.05.2024;29.05.2024;6;27.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.05.2024;17.05.2024;none;none;none;1;11;nein
74484;27.05.2024;27.05.2024;04.06.2024;6;28.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.05.2024;27.05.2024;none;none;none;1;1;nein
74457;27.05.2024;27.05.2024;18.06.2024;3;28.05.2024;3;350;15;8;4;7;0;none;344;none;2;27.05.2024;27.05.2024;none;none;none;2;1;nein
74548;27.05.2024;28.05.2024;18.06.2024;6;29.05.2024;3;350;15;8;8;7;0;none;344;none;2;28.05.2024;28.05.2024;none;none;none;2;2;nein
74143;21.05.2024;29.05.2024;12.06.2024;6;30.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.05.2024;29.05.2024;none;none;none;1;9;nein
74149;21.05.2024;29.05.2024;20.06.2024;6;30.05.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.05.2024;29.05.2024;none;none;none;1;9;nein
75616;14.06.2024;14.06.2024;08.07.2024;6;17.06.2024;3;1769;15;8;8;7;0;none;344;30.03.1910;1;14.06.2024;14.06.2024;none;none;none;1;3;nein
76291;27.06.2024;27.06.2024;05.07.2024;6;28.06.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.06.2024;27.06.2024;none;none;none;1;1;nein
76301;27.06.2024;27.06.2024;05.07.2024;6;28.06.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.06.2024;27.06.2024;none;none;none;1;1;nein
76380;28.06.2024;28.06.2024;22.07.2024;6;28.06.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.06.2024;28.06.2024;none;none;none;1;0;nein
76745;08.07.2024;10.07.2024;30.07.2024;6;10.07.2024;3;350;15;8;8;7;0;none;344;none;2;10.07.2024;08.07.2024;none;none;none;2;2;nein
76977;10.07.2024;11.07.2024;31.07.2024;6;12.07.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;11.07.2024;11.07.2024;none;none;none;1;2;nein
76988;10.07.2024;11.07.2024;01.08.2024;6;12.07.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;11.07.2024;11.07.2024;none;none;none;1;2;nein
78192;31.07.2024;01.08.2024;22.08.2024;4;01.08.2024;3;350;15;4;8;7;0;none;344;none;2;01.08.2024;31.07.2024;none;none;none;1;1;nein
79609;27.08.2024;28.08.2024;19.09.2024;4;29.08.2024;3;350;15;4;8;7;0;none;344;none;2;28.08.2024;28.08.2024;none;none;none;1;2;nein
80264;09.09.2024;10.09.2024;17.09.2024;6;11.09.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;10.09.2024;10.09.2024;none;none;none;1;2;nein
80270;09.09.2024;10.09.2024;17.09.2024;6;11.09.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;10.09.2024;10.09.2024;none;none;none;1;2;nein
80336;10.09.2024;11.09.2024;02.10.2024;6;12.09.2024;3;350;15;8;8;7;0;none;344;none;2;11.09.2024;11.09.2024;none;none;none;2;2;nein
80516;13.09.2024;13.09.2024;09.10.2024;2;13.09.2024;3;1769;15;4;4;7;0;none;344;20.07.1961;1;13.09.2024;13.09.2024;none;none;none;1;0;nein
80517;13.09.2024;13.09.2024;09.10.2024;2;13.09.2024;3;1769;15;4;4;7;0;none;344;20.07.1961;1;13.09.2024;13.09.2024;none;none;none;1;0;nein
81224;26.09.2024;30.09.2024;22.10.2024;2;01.10.2024;3;350;15;4;4;7;0;none;344;none;2;30.09.2024;30.09.2024;none;none;none;2;5;nein
81407;30.09.2024;09.10.2024;04.11.2024;6;10.10.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;09.10.2024;09.10.2024;none;none;none;1;10;nein
81997;11.10.2024;14.10.2024;06.11.2024;6;14.10.2024;3;1769;15;8;8;7;1;76977;344;20.07.1961;1;14.10.2024;11.10.2024;none;none;none;1;3;nein
82008;11.10.2024;14.10.2024;06.11.2024;3;14.10.2024;3;1769;15;8;4;7;0;none;344;20.07.1961;1;14.10.2024;11.10.2024;none;none;none;1;3;nein
82868;25.10.2024;28.10.2024;05.11.2024;3;28.10.2024;3;1769;15;8;4;7;0;none;344;20.07.1961;1;28.10.2024;28.10.2024;none;none;none;1;3;nein
83940;15.11.2024;18.11.2024;22.11.2024;6;18.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;18.11.2024;15.11.2024;none;none;none;2;3;nein
84183;20.11.2024;21.11.2024;28.11.2024;6;21.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;21.11.2024;20.11.2024;none;none;none;1;1;nein
84538;25.11.2024;25.11.2024;17.12.2024;6;26.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;1;nein
84512;25.11.2024;25.11.2024;17.12.2024;6;26.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;1;nein
84520;25.11.2024;25.11.2024;17.12.2024;6;26.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;1;nein
84539;25.11.2024;25.11.2024;17.12.2024;6;26.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;1;nein
84532;25.11.2024;25.11.2024;17.12.2024;6;26.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;1;nein
84534;25.11.2024;25.11.2024;17.12.2024;6;27.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;2;nein
84536;25.11.2024;25.11.2024;17.12.2024;6;27.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;25.11.2024;25.11.2024;none;none;none;2;2;nein
84528;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.11.2024;25.11.2024;none;none;none;2;3;nein
84540;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.11.2024;25.11.2024;none;none;none;2;3;nein
84530;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.11.2024;25.11.2024;none;none;none;2;3;nein
84522;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.11.2024;25.11.2024;none;none;none;2;3;nein
84535;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;27.11.2024;25.11.2024;none;none;none;2;3;nein
84524;25.11.2024;27.11.2024;17.12.2024;6;28.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;01.01.1900;27.11.2024;25.11.2024;25.11.2024;none;none;2;3;nein
84603;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84591;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84590;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84595;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84599;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84600;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84587;25.11.2024;28.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;28.11.2024;25.11.2024;none;none;none;2;4;nein
84602;25.11.2024;29.11.2024;17.12.2024;6;29.11.2024;3;1769;15;8;8;7;0;none;344;20.07.1961;1;29.11.2024;25.11.2024;none;none;none;2;4;nein
23307;24.03.2021;24.03.2021;06.04.2021;6;24.03.2021;3;345;15;8;8;6;1;22701;345;none;2;24.03.2021;24.03.2021;none;none;none;1;0;nein
9355;17.03.2020;11.03.2021;30.03.2020;2;13.03.2021;3;350;49;4;4;5;1;9354;344;none;1;11.03.2021;17.03.2020;none;none;none;2;361;ja
9369;17.03.2020;03.04.2020;02.04.2020;2;15.03.2021;3;350;49;4;4;5;1;9368;344;none;1;03.04.2020;20.03.2020;none;none;none;2;363;ja
9472;19.03.2020;15.03.2021;02.04.2020;2;31.03.2021;3;350;49;4;4;5;1;9368;344;none;1;15.03.2021;20.03.2020;none;none;none;2;377;ja
9474;19.03.2020;17.04.2021;02.04.2020;2;17.04.2021;3;350;49;4;4;5;1;9368;344;none;1;17.04.2021;20.03.2020;none;none;none;2;394;ja
9514;20.03.2020;17.04.2021;03.04.2020;2;19.04.2021;3;350;49;4;4;5;1;9508;344;none;1;17.04.2021;23.03.2020;none;none;none;2;395;ja
9548;23.03.2020;31.03.2021;06.04.2020;2;10.04.2021;3;350;49;4;4;5;1;9368;344;none;1;31.03.2021;24.03.2020;none;none;none;2;383;ja
9557;23.03.2020;22.04.2021;06.04.2020;2;22.04.2021;3;350;49;4;4;5;1;9472;344;none;1;22.04.2021;24.03.2020;none;none;none;2;395;ja
9560;23.03.2020;07.05.2021;15.06.2020;2;08.05.2021;3;350;49;4;4;5;1;9557;344;none;1;07.05.2021;24.03.2020;none;none;none;2;411;ja
9565;23.03.2020;12.04.2021;06.04.2020;2;12.04.2021;3;350;49;4;4;5;1;9557;344;none;1;12.04.2021;24.03.2020;none;none;none;2;385;ja
9731;27.03.2020;08.05.2021;13.04.2020;2;25.05.2021;3;350;49;4;4;5;1;9368;344;none;1;08.05.2021;27.03.2020;none;none;none;2;424;ja
9744;27.03.2020;14.04.2020;09.04.2020;2;14.04.2021;3;350;49;4;4;5;1;9368;344;none;1;14.04.2020;27.03.2020;none;none;none;2;383;ja
9761;27.03.2020;16.04.2020;10.04.2020;2;15.04.2021;3;350;49;4;4;5;1;9335;344;none;1;16.04.2020;30.03.2020;none;none;none;2;384;ja
9816;28.03.2020;26.05.2021;10.04.2020;2;27.05.2021;3;350;49;4;4;5;1;9335;344;none;1;26.05.2021;30.03.2020;none;none;none;2;425;ja
10272;15.04.2020;27.05.2021;30.04.2020;2;29.05.2021;3;350;49;4;4;5;1;9557;344;none;1;27.05.2021;17.04.2020;none;none;none;2;409;ja
10547;27.04.2020;29.05.2021;12.05.2020;2;29.05.2021;3;350;49;4;4;5;1;9773;344;none;1;29.05.2021;29.04.2020;none;none;none;2;397;ja
11122;08.05.2020;29.05.2021;21.05.2020;2;18.06.2021;3;350;49;4;4;5;1;9733;344;none;1;29.05.2021;08.05.2020;none;none;none;2;406;ja
11124;08.05.2020;18.06.2021;21.05.2020;2;24.06.2021;3;350;49;4;4;5;1;11122;344;none;1;18.06.2021;08.05.2020;none;none;none;2;412;ja
11129;08.05.2020;25.06.2021;21.05.2020;2;28.06.2021;3;350;49;4;4;5;1;9733;344;none;1;25.06.2021;08.05.2020;none;none;none;2;416;ja
11130;08.05.2020;28.06.2021;21.05.2020;2;15.07.2021;3;350;49;4;4;5;1;9733;344;none;1;28.06.2021;08.05.2020;none;none;none;2;433;ja
11131;08.05.2020;15.07.2021;02.07.2021;2;17.07.2021;3;350;49;4;4;5;1;9822;344;none;1;15.07.2021;08.05.2020;none;none;none;2;435;ja
11132;08.05.2020;15.07.2021;21.07.2021;2;19.07.2021;3;350;49;4;4;5;1;11131;344;none;1;15.07.2021;08.05.2020;none;none;none;2;437;nein
11133;08.05.2020;19.07.2021;09.09.2020;2;20.07.2021;3;350;49;4;4;5;1;11132;344;none;1;19.07.2021;08.05.2020;none;none;none;2;438;ja
11135;08.05.2020;02.09.2021;21.05.2020;2;04.09.2021;3;350;49;4;4;5;1;11132;344;none;1;02.09.2021;08.05.2020;none;none;none;2;484;ja
11136;08.05.2020;24.07.2021;21.05.2020;2;26.07.2021;3;350;49;4;4;5;1;11135;344;none;1;24.07.2021;08.05.2020;none;none;none;2;444;ja
11298;14.05.2020;20.07.2021;27.05.2020;2;21.07.2021;3;350;49;4;4;5;1;9813;344;none;1;20.07.2021;14.05.2020;none;none;none;2;433;ja
11299;14.05.2020;19.08.2021;27.05.2020;2;20.08.2021;3;350;49;4;4;5;1;9813;344;none;1;19.08.2021;14.05.2020;none;none;none;2;463;ja
11303;14.05.2020;20.09.2021;27.05.2020;2;20.09.2021;3;350;49;4;4;5;1;9813;344;none;1;20.09.2021;14.05.2020;none;none;none;2;494;ja
11304;14.05.2020;26.07.2021;27.05.2020;2;28.07.2021;3;350;49;4;4;5;1;9813;344;none;1;26.07.2021;14.05.2020;none;none;none;2;440;ja
11306;14.05.2020;28.07.2021;27.05.2020;2;30.07.2021;3;350;49;4;4;5;1;9813;344;none;1;28.07.2021;14.05.2020;none;none;none;2;442;ja
11307;14.05.2020;28.06.2021;27.05.2020;2;15.07.2021;3;350;49;4;4;5;1;9813;344;none;1;28.06.2021;14.05.2020;none;none;none;2;427;ja
11308;14.05.2020;30.07.2021;27.05.2020;2;31.07.2021;3;350;49;4;4;5;1;9813;344;none;1;30.07.2021;14.05.2020;none;none;none;2;443;ja
11310;14.05.2020;31.07.2021;27.05.2020;2;02.08.2021;3;350;49;4;4;5;1;9813;344;none;1;31.07.2021;14.05.2020;none;none;none;2;445;ja
11311;14.05.2020;02.08.2021;27.05.2020;2;03.08.2021;3;350;49;4;4;5;1;9813;344;none;1;02.08.2021;14.05.2020;none;none;none;2;446;ja
11312;14.05.2020;03.08.2021;27.05.2020;2;04.08.2021;3;350;49;4;4;5;1;9813;344;none;1;03.08.2021;14.05.2020;none;none;none;2;447;ja
11313;14.05.2020;04.08.2021;27.05.2020;2;05.08.2021;3;350;49;4;4;5;1;9813;344;none;1;04.08.2021;14.05.2020;none;none;none;2;448;ja
11316;14.05.2020;05.08.2021;27.05.2020;2;07.08.2021;3;350;49;4;4;5;1;9813;344;none;1;05.08.2021;14.05.2020;none;none;none;2;450;ja
11317;14.05.2020;07.08.2021;27.05.2020;2;16.08.2021;3;350;49;4;4;5;1;9813;344;none;1;07.08.2021;14.05.2020;none;none;none;2;459;ja
11318;14.05.2020;16.08.2021;27.05.2020;2;17.08.2021;3;350;49;4;4;5;1;9813;344;none;1;16.08.2021;14.05.2020;none;none;none;2;460;ja
11319;14.05.2020;17.08.2021;27.05.2020;2;18.08.2021;3;350;49;4;4;5;1;9813;344;none;1;17.08.2021;14.05.2020;none;none;none;2;461;ja
11320;14.05.2020;17.08.2021;27.05.2020;2;19.08.2021;3;350;49;4;4;5;1;9412;344;none;1;17.08.2021;14.05.2020;none;none;none;2;462;ja
11322;14.05.2020;19.08.2021;27.05.2020;2;28.08.2021;3;350;49;4;4;5;1;9412;344;none;1;19.08.2021;14.05.2020;none;none;none;2;471;ja
11301;14.05.2020;21.07.2021;27.05.2020;2;24.07.2021;3;350;49;4;4;5;1;9813;344;none;1;21.07.2021;14.05.2020;none;none;none;2;436;ja
29035;05.08.2021;07.08.2021;11.08.2021;2;07.08.2021;3;350;49;4;4;5;1;11315;344;none;1;07.08.2021;05.08.2021;none;none;none;2;2;nein
29604;19.08.2021;25.08.2021;25.08.2021;2;25.08.2021;3;350;49;4;4;5;1;9362;344;none;1;25.08.2021;19.08.2021;none;none;none;2;6;ja
51592;26.01.2023;13.02.2023;17.02.2023;4;13.02.2023;3;1772;15;4;8;5;0;none;345;26.03.2010;01.01.1900;13.02.2023;13.02.2023;27.01.2023;none;none;1;18;nein
51593;26.01.2023;13.02.2023;17.02.2023;4;13.02.2023;3;1772;15;4;8;5;0;none;345;26.03.2010;01.01.1900;13.02.2023;13.02.2023;27.01.2023;none;none;1;18;nein
35891;12.01.2022;19.01.2022;19.01.2022;3;20.01.2022;3;1772;15;8;4;5;0;none;344;16.03.2298;01.01.1900;19.01.2022;18.01.2022;13.01.2022;none;none;1;8;ja
37151;09.02.2022;11.02.2022;15.02.2022;6;14.02.2022;3;1772;15;8;8;5;0;none;344;28.02.2300;1;11.02.2022;10.02.2022;none;none;none;2;5;nein
43249;07.07.2022;22.07.2022;13.07.2022;2;22.07.2022;3;none;15;4;4;5;0;none;344;26.03.2296;1;22.07.2022;22.07.2022;none;11.07.2022;none;1;15;ja
47142;11.10.2022;18.10.2022;18.10.2022;3;21.10.2022;3;1772;15;8;4;5;0;none;344;05.12.2113;1;18.10.2022;12.10.2022;none;none;none;1;10;ja
47140;11.10.2022;18.10.2022;18.10.2022;3;21.10.2022;3;1772;15;8;4;5;0;none;344;05.12.2113;1;18.10.2022;12.10.2022;none;none;none;1;10;ja
48231;08.11.2022;17.11.2022;30.11.2022;2;17.11.2022;3;none;15;4;4;5;1;47672;344;26.04.1912;01.01.1900;17.11.2022;14.11.2022;11.11.2022;none;none;1;9;nein
49627;07.12.2022;08.12.2022;19.12.2022;4;12.12.2022;3;none;15;4;8;5;1;49212;344;05.03.2328;1;08.12.2022;07.12.2022;none;none;none;1;5;nein
