OrderID;OrderDate;StartDate;DesiredDate;Priority;FinishtDate;InitiatingBusinessUnit;InitiatingDepartment;OrderReason;IndustrySegment;Reorder;SupportDepartment;InProcessSince;UsageCategory;ProcessTime;DeliveryPerformance;Backlog
60429;31.07.2023;25.08.2023;15.09.2023;2;29.08.2023;1;339;15;29;0;157;25.08.2023;1;29;0;58
28840;02.08.2021;31.08.2021;30.08.2021;6;31.08.2021;1;338;15;29;0;157;31.08.2021;1;29;1;57
31120;21.09.2021;08.10.2021;12.10.2021;6;20.10.2021;2;343;15;24;0;157;08.10.2021;1;29;1;57
74226;22.05.2024;24.05.2024;13.06.2024;2;20.06.2024;1;338;15;29;0;158;24.05.2024;1;29;1;52
60655;03.08.2023;22.08.2023;25.08.2023;4;01.09.2023;1;338;15;29;1;157;30.08.2023;1;29;1;55
78685;08.08.2024;27.08.2024;30.08.2024;6;06.09.2024;3;1786;15;12;0;157;27.08.2024;1;29;1;55
28030;13.07.2021;09.08.2021;27.08.2021;3;11.08.2021;1;338;15;29;1;158;09.08.2021;1;29;0;50
82149;15.10.2024;25.10.2024;08.11.2024;6;13.11.2024;1;337;15;29;0;158;25.10.2024;1;29;1;49
82679;23.10.2024;12.11.2024;18.11.2024;6;21.11.2024;1;337;15;30;0;158;12.11.2024;1;29;1;49
82710;23.10.2024;12.11.2024;20.11.2024;2;21.11.2024;2;306;15;1;0;158;12.11.2024;1;29;1;49
19268;14.12.2020;06.01.2021;22.01.2021;2;12.01.2021;3;none;15;1;1;157;06.01.2021;2;29;0;52
19257;14.12.2020;21.12.2020;22.01.2021;2;12.01.2021;3;none;15;1;0;157;21.12.2020;2;29;0;52
57898;08.06.2023;20.06.2023;30.06.2023;6;07.07.2023;2;341;15;24;0;158;20.06.2023;2;29;1;47
57227;24.05.2023;22.06.2023;15.06.2023;4;22.06.2023;1;338;15;29;0;157;22.06.2023;1;29;1;49
58319;19.06.2023;17.07.2023;25.07.2023;6;18.07.2023;1;339;15;29;1;158;17.07.2023;1;29;0;45
30368;06.09.2021;07.09.2021;14.09.2021;6;05.10.2021;1;340;15;29;1;157;07.09.2021;1;29;1;46
55353;17.04.2023;05.05.2023;09.05.2023;4;16.05.2023;3;1786;15;12;0;158;05.05.2023;2;29;1;43
55355;17.04.2023;05.05.2023;09.05.2023;4;16.05.2023;3;1786;15;12;0;158;05.05.2023;2;29;1;43
52402;15.02.2023;08.03.2023;09.03.2023;3;16.03.2023;1;339;15;29;0;158;08.03.2023;1;29;1;42
43836;21.07.2022;18.08.2022;07.09.2022;2;19.08.2022;1;339;15;30;0;158;18.08.2022;1;29;0;39
43847;21.07.2022;18.08.2022;07.09.2022;2;19.08.2022;1;339;15;30;0;158;18.08.2022;1;29;0;39
43614;14.07.2022;09.08.2022;15.09.2022;4;12.08.2022;1;340;15;29;0;157;09.08.2022;2;29;0;43
40983;10.05.2022;24.05.2022;30.05.2022;2;08.06.2022;1;340;15;29;0;158;24.05.2022;1;29;1;38
55810;25.04.2023;17.05.2023;17.05.2023;2;24.05.2023;1;338;15;29;0;157;17.05.2023;1;29;1;43
56596;10.05.2023;22.05.2023;01.06.2023;3;08.06.2023;1;337;15;29;1;157;24.05.2023;1;29;1;43
62961;26.09.2023;25.10.2023;13.12.2023;2;25.10.2023;2;314;15;9;0;157;25.10.2023;3;29;0;42
59909;19.07.2023;17.08.2023;10.08.2023;2;17.08.2023;1;340;15;29;0;158;17.08.2023;1;29;1;37
25124;06.05.2021;04.06.2021;18.06.2021;4;04.06.2021;1;339;15;29;0;158;04.06.2021;1;29;0;36
25130;06.05.2021;04.06.2021;18.06.2021;4;04.06.2021;1;339;15;29;0;158;04.06.2021;1;29;0;36
46402;26.09.2022;25.10.2022;17.10.2022;2;25.10.2022;1;340;15;29;1;158;25.10.2022;1;29;1;35
46409;26.09.2022;25.10.2022;17.10.2022;2;25.10.2022;1;340;15;29;1;158;25.10.2022;1;29;1;35
23367;25.03.2021;14.04.2021;05.05.2021;6;23.04.2021;1;339;15;29;0;158;14.04.2021;1;29;0;33
66948;21.12.2023;12.01.2024;02.02.2024;6;19.01.2024;2;342;15;24;0;157;19.01.2024;1;29;0;37
67000;21.12.2023;04.01.2024;17.01.2024;4;19.01.2024;3;1786;15;12;0;157;04.01.2024;1;29;1;37
43451;12.07.2022;08.08.2022;04.08.2022;4;10.08.2022;1;340;15;30;0;158;08.08.2022;1;29;1;31
41359;18.05.2022;07.06.2022;none;2;16.06.2022;1;339;15;29;0;157;13.06.2022;1;29;0;32
41331;18.05.2022;07.06.2022;none;2;16.06.2022;1;339;15;29;0;157;13.06.2022;1;29;0;32
41334;18.05.2022;07.06.2022;none;2;16.06.2022;1;339;15;29;0;157;13.06.2022;1;29;0;32
37989;01.03.2022;21.03.2022;21.03.2022;6;30.03.2022;1;340;15;29;0;158;21.03.2022;1;29;1;29
43057;04.07.2022;20.07.2022;22.07.2022;3;02.08.2022;1;339;15;29;0;158;01.08.2022;1;29;1;29
43059;04.07.2022;27.07.2022;22.07.2022;3;02.08.2022;1;339;15;29;0;158;01.08.2022;1;29;1;29
51495;25.01.2023;27.01.2023;16.02.2023;2;23.02.2023;2;342;15;24;0;157;27.01.2023;1;29;1;29
54874;03.04.2023;02.05.2023;25.04.2023;2;02.05.2023;1;337;15;29;0;158;02.05.2023;1;29;1;27
19747;06.01.2021;27.01.2021;29.01.2021;3;04.02.2021;3;350;15;7;1;158;27.01.2021;2;29;1;24
19478;17.12.2020;11.01.2021;04.02.2021;6;15.01.2021;1;340;15;29;1;158;11.01.2021;1;29;0;16
47107;10.10.2022;08.11.2022;23.11.2022;2;09.11.2022;3;none;15;3;0;157;09.11.2022;1;30;0;198
33439;08.11.2021;08.12.2021;25.11.2021;2;08.12.2021;1;339;15;29;0;157;08.12.2021;1;30;1;110
78107;30.07.2024;28.08.2024;21.08.2024;2;29.08.2024;1;338;15;29;1;158;28.08.2024;2;30;1;71
68601;30.01.2024;19.02.2024;21.02.2024;2;29.02.2024;2;306;15;1;0;158;19.02.2024;2;30;1;68
79164;19.08.2024;18.09.2024;10.09.2024;2;18.09.2024;1;338;15;29;0;158;18.09.2024;1;30;1;68
79168;19.08.2024;18.09.2024;10.09.2024;2;18.09.2024;1;338;15;29;0;158;18.09.2024;1;30;1;68
39010;23.03.2022;23.03.2022;29.03.2022;2;22.04.2022;1;340;15;29;0;157;23.03.2022;1;30;1;81
76160;25.06.2024;15.07.2024;17.07.2024;2;25.07.2024;2;306;15;1;0;157;18.07.2024;1;30;1;81
65124;15.11.2023;20.11.2023;07.12.2023;6;15.12.2023;2;1764;15;23;0;158;15.12.2023;1;30;1;64
65128;15.11.2023;20.11.2023;30.11.2023;6;15.12.2023;2;1764;15;23;0;158;15.12.2023;1;30;1;64
75806;18.06.2024;17.07.2024;31.07.2024;6;18.07.2024;3;1781;15;18;0;157;17.07.2024;1;30;0;76
75821;18.06.2024;18.07.2024;08.08.2024;6;18.07.2024;3;1781;15;18;0;157;18.07.2024;1;30;0;76
79666;28.08.2024;04.09.2024;18.09.2024;3;27.09.2024;2;342;15;24;0;158;27.09.2024;1;30;1;63
79673;28.08.2024;04.09.2024;19.09.2024;3;27.09.2024;2;342;15;24;0;158;27.09.2024;1;30;1;63
79675;28.08.2024;04.09.2024;19.09.2024;3;27.09.2024;2;342;15;24;0;158;27.09.2024;1;30;1;63
79678;28.08.2024;04.09.2024;19.09.2024;3;27.09.2024;2;342;15;24;0;158;27.09.2024;1;30;1;63
62985;26.09.2023;26.10.2023;11.10.2023;3;26.10.2023;2;342;15;24;0;158;26.10.2023;1;30;1;62
75700;17.06.2024;17.07.2024;23.07.2024;2;17.07.2024;1;338;15;29;0;157;17.07.2024;1;30;0;70
80289;10.09.2024;13.09.2024;02.10.2024;4;10.10.2024;2;343;15;24;0;158;10.10.2024;1;30;1;57
66179;05.12.2023;08.12.2023;10.01.2024;2;04.01.2024;2;306;15;1;0;157;08.12.2023;1;30;0;59
63045;28.09.2023;25.10.2023;20.10.2023;3;28.10.2023;3;350;49;8;0;157;25.10.2023;3;30;1;58
72965;24.04.2024;15.05.2024;22.05.2024;2;24.05.2024;3;1779;15;14;0;158;15.05.2024;1;30;1;52
36211;19.01.2022;04.02.2022;01.02.2022;6;18.02.2022;2;342;15;23;0;158;04.02.2022;1;30;1;50
49866;12.12.2022;11.01.2023;06.01.2023;6;11.01.2023;1;340;15;29;1;158;11.01.2023;1;30;1;49
58356;19.06.2023;13.07.2023;14.07.2023;2;19.07.2023;3;1781;49;18;0;157;13.07.2023;2;30;1;53
58360;19.06.2023;13.07.2023;14.07.2023;2;19.07.2023;3;1781;49;18;0;157;13.07.2023;2;30;1;53
58361;19.06.2023;13.07.2023;14.07.2023;2;19.07.2023;3;1781;49;18;0;157;13.07.2023;2;30;1;53
58362;19.06.2023;13.07.2023;14.07.2023;2;19.07.2023;3;1781;49;18;0;157;13.07.2023;2;30;1;53
19273;14.12.2020;12.01.2021;22.01.2021;2;13.01.2021;3;none;15;1;1;157;12.01.2021;2;30;0;52
74493;27.05.2024;18.06.2024;18.06.2024;2;26.06.2024;3;1784;15;11;0;158;24.06.2024;1;30;1;47
44546;08.08.2022;25.08.2022;29.08.2022;4;07.09.2022;1;340;15;29;1;158;06.09.2022;1;30;1;46
43212;06.07.2022;27.07.2022;18.07.2022;2;05.08.2022;2;none;15;1;1;157;04.08.2022;1;30;1;48
48000;02.11.2022;02.12.2022;22.12.2022;2;02.12.2022;1;356;49;29;0;158;02.12.2022;2;30;0;45
58320;19.06.2023;05.07.2023;25.07.2023;6;19.07.2023;1;339;15;29;1;158;05.07.2023;1;30;0;45
45550;05.09.2022;20.09.2022;27.09.2022;2;05.10.2022;2;343;15;24;0;158;05.10.2022;1;30;1;43
58141;14.06.2023;12.07.2023;20.07.2023;6;14.07.2023;1;339;15;29;0;158;12.07.2023;1;30;0;42
82615;22.10.2024;11.11.2024;19.11.2024;2;21.11.2024;1;338;15;29;0;158;11.11.2024;2;30;1;42
44004;25.07.2022;24.08.2022;15.08.2022;6;24.08.2022;1;340;15;29;1;157;24.08.2022;1;30;1;43
55823;25.04.2023;16.05.2023;02.06.2023;6;25.05.2023;3;1786;15;12;0;157;24.05.2023;1;30;0;43
74225;22.05.2024;10.06.2024;01.07.2024;2;21.06.2024;2;343;15;24;0;157;10.06.2024;1;30;0;43
62964;26.09.2023;26.10.2023;13.12.2023;2;26.10.2023;2;314;15;9;0;157;26.10.2023;3;30;0;42
62962;26.09.2023;26.10.2023;13.12.2023;2;26.10.2023;2;314;15;9;0;157;26.10.2023;3;30;0;42
56159;02.05.2023;16.05.2023;24.05.2023;2;01.06.2023;3;1776;15;3;0;158;16.05.2023;1;30;1;35
46244;21.09.2022;21.10.2022;28.10.2022;2;21.10.2022;3;none;49;7;0;157;21.10.2022;3;30;0;39
52645;21.02.2023;23.03.2023;28.03.2023;4;23.03.2023;3;1781;15;18;0;157;23.03.2023;1;30;0;39
57073;22.05.2023;19.06.2023;13.06.2023;4;21.06.2023;1;337;15;29;1;158;19.06.2023;1;30;1;34
30779;15.09.2021;13.10.2021;01.11.2021;6;15.10.2021;1;338;15;29;0;158;13.10.2021;1;30;0;33
30780;15.09.2021;13.10.2021;01.11.2021;6;15.10.2021;1;338;15;29;0;158;13.10.2021;1;30;0;33
29550;18.08.2021;01.09.2021;20.09.2021;2;17.09.2021;1;337;15;29;0;158;01.09.2021;1;30;0;32
29204;10.08.2021;09.09.2021;28.09.2021;6;09.09.2021;1;338;15;30;0;158;09.09.2021;1;30;0;31
52699;22.02.2023;08.03.2023;16.03.2023;4;24.03.2023;3;1781;15;18;0;157;08.03.2023;1;30;1;33
62256;12.09.2023;10.10.2023;11.10.2023;2;12.10.2023;2;314;15;9;0;157;10.10.2023;3;30;1;26
62257;12.09.2023;10.10.2023;11.10.2023;2;12.10.2023;2;314;15;9;0;157;10.10.2023;3;30;1;26
62305;12.09.2023;09.10.2023;15.11.2023;2;12.10.2023;2;314;15;9;0;157;09.10.2023;3;30;0;26
19712;05.01.2021;20.01.2021;21.04.2021;3;04.02.2021;3;350;15;7;0;158;20.01.2021;2;30;0;25
19713;05.01.2021;20.01.2021;29.01.2021;3;04.02.2021;3;350;15;7;0;158;20.01.2021;2;30;1;25
21816;18.02.2021;16.03.2021;25.03.2021;6;20.03.2021;3;none;15;9;1;158;16.03.2021;1;30;0;25
54598;29.03.2023;05.04.2023;20.04.2023;6;28.04.2023;2;341;15;24;0;158;28.04.2023;1;30;1;25
24683;26.04.2021;19.05.2021;15.06.2021;4;26.05.2021;1;340;15;29;0;158;19.05.2021;1;30;0;22
47349;14.10.2022;08.11.2022;25.11.2022;2;14.11.2022;2;362;15;24;0;157;08.11.2022;3;31;0;249
71576;25.03.2024;25.04.2024;18.04.2024;2;25.04.2024;1;338;15;29;0;158;25.04.2024;1;31;1;83
34952;10.12.2021;05.01.2022;16.12.2021;4;10.01.2022;1;340;15;29;0;157;05.01.2022;1;31;1;118
33104;01.11.2021;15.11.2021;18.11.2021;2;02.12.2021;3;349;15;32;0;157;15.11.2021;2;31;1;102
60385;28.07.2023;16.08.2023;25.08.2023;6;28.08.2023;2;343;15;24;0;158;25.08.2023;1;31;1;66
33699;12.11.2021;29.11.2021;18.11.2021;4;13.12.2021;3;1771;15;8;0;157;29.11.2021;1;31;1;86
75283;07.06.2024;03.07.2024;01.07.2024;2;08.07.2024;1;338;15;29;0;158;03.07.2024;1;31;1;66
75291;07.06.2024;25.06.2024;02.08.2024;3;08.07.2024;2;314;15;9;1;158;25.06.2024;3;31;0;66
64012;20.10.2023;09.11.2023;30.11.2023;6;20.11.2023;1;340;15;30;0;158;09.11.2023;1;31;0;65
75812;18.06.2024;18.07.2024;31.07.2024;6;19.07.2024;3;1781;15;18;0;157;18.07.2024;1;31;0;76
75841;18.06.2024;19.07.2024;31.07.2024;6;19.07.2024;3;1781;15;18;0;157;19.07.2024;1;31;0;76
72409;12.04.2024;30.04.2024;07.05.2024;6;13.05.2024;1;337;15;30;0;158;30.04.2024;2;31;1;64
75759;18.06.2024;09.07.2024;10.07.2024;6;19.07.2024;2;1747;15;1;1;157;19.07.2024;3;31;1;76
31775;04.10.2021;28.10.2021;10.11.2021;2;04.11.2021;2;none;15;9;0;158;28.10.2021;1;31;0;61
31776;04.10.2021;28.10.2021;10.11.2021;2;04.11.2021;2;none;15;9;0;158;28.10.2021;1;31;0;61
26143;01.06.2021;02.07.2021;10.06.2021;2;02.07.2021;1;339;15;29;1;157;02.07.2021;1;31;1;67
64539;03.11.2023;22.11.2023;27.11.2023;4;04.12.2023;2;306;15;1;0;158;04.12.2023;1;31;1;60
81309;27.09.2024;27.09.2024;25.10.2024;6;28.10.2024;1;345;15;30;1;158;27.09.2024;1;31;1;57
24379;19.04.2021;07.05.2021;31.05.2021;6;20.05.2021;3;none;15;11;0;157;07.05.2021;1;31;0;60
44218;01.08.2022;24.08.2022;22.08.2022;2;01.09.2022;1;338;15;29;1;158;24.08.2022;1;31;1;54
44220;01.08.2022;24.08.2022;22.08.2022;2;01.09.2022;1;338;15;29;1;158;24.08.2022;1;31;1;54
74555;28.05.2024;17.06.2024;19.06.2024;4;28.06.2024;1;338;15;29;0;158;17.06.2024;1;31;1;53
28033;13.07.2021;06.08.2021;16.08.2021;6;13.08.2021;2;none;15;1;0;158;06.08.2021;1;31;0;50
51757;31.01.2023;24.02.2023;17.02.2023;6;03.03.2023;3;1786;15;12;0;158;24.02.2023;1;31;1;49
51771;31.01.2023;27.02.2023;17.02.2023;6;03.03.2023;3;1786;15;12;1;158;27.02.2023;1;31;1;49
58346;19.06.2023;20.07.2023;11.07.2023;6;20.07.2023;1;340;15;29;0;157;20.07.2023;1;31;1;53
58300;19.06.2023;20.07.2023;11.07.2023;4;20.07.2023;1;339;15;29;0;157;20.07.2023;1;31;1;53
58304;19.06.2023;20.07.2023;11.07.2023;4;20.07.2023;1;339;15;29;0;157;20.07.2023;1;31;1;53
58621;23.06.2023;24.07.2023;17.07.2023;2;24.07.2023;1;337;15;30;0;158;24.07.2023;1;31;1;49
30025;30.08.2021;30.09.2021;19.10.2021;2;30.09.2021;1;339;15;29;0;157;30.09.2021;1;31;0;51
18966;07.12.2020;04.01.2021;08.01.2021;2;07.01.2021;3;none;49;35;0;157;04.01.2021;2;31;0;50
60220;25.07.2023;21.08.2023;15.09.2023;2;25.08.2023;1;339;15;29;0;157;21.08.2023;1;31;0;50
73213;29.04.2024;30.05.2024;27.05.2024;3;30.05.2024;1;338;15;29;0;158;30.05.2024;1;31;1;47
73219;29.04.2024;30.05.2024;27.05.2024;3;30.05.2024;1;338;15;29;0;158;30.05.2024;1;31;1;47
48196;07.11.2022;28.11.2022;29.11.2022;4;08.12.2022;2;none;15;9;0;158;28.11.2022;1;31;1;45
82395;18.10.2024;25.10.2024;13.11.2024;3;18.11.2024;1;337;15;29;0;158;25.10.2024;1;31;1;38
54430;27.03.2023;25.04.2023;18.04.2023;4;27.04.2023;1;337;15;29;0;158;25.04.2023;1;31;1;35
56152;02.05.2023;09.05.2023;24.05.2023;6;02.06.2023;2;343;15;23;1;158;02.06.2023;1;31;1;35
73829;14.05.2024;11.06.2024;21.06.2024;2;14.06.2024;3;1771;15;8;0;157;11.06.2024;1;31;0;40
30428;07.09.2021;07.10.2021;05.11.2021;4;08.10.2021;1;340;15;29;1;158;07.10.2021;1;31;0;34
57183;23.05.2023;23.06.2023;14.06.2023;2;23.06.2023;1;337;15;29;0;158;23.06.2023;2;31;1;34
20187;15.01.2021;11.02.2021;03.03.2021;4;15.02.2021;1;340;15;29;0;158;11.02.2021;1;31;0;32
22664;09.03.2021;16.03.2021;22.04.2021;6;09.04.2021;3;none;15;9;1;158;16.03.2021;1;31;0;32
39918;12.04.2022;13.05.2022;02.05.2022;6;13.05.2022;1;340;15;29;0;158;13.05.2022;1;31;1;31
28782;30.07.2021;25.08.2021;17.09.2021;6;30.08.2021;1;339;15;29;0;158;25.08.2021;1;31;0;29
45348;30.08.2022;30.09.2022;04.10.2022;2;30.09.2022;1;338;15;29;0;157;30.09.2022;1;31;0;31
54872;03.04.2023;04.05.2023;25.04.2023;2;04.05.2023;1;337;15;29;0;158;04.05.2023;1;31;1;27
62280;12.09.2023;10.10.2023;18.10.2023;2;13.10.2023;2;314;15;9;0;157;10.10.2023;3;31;0;26
82909;28.10.2024;26.11.2024;21.11.2024;4;28.11.2024;1;338;15;29;0;157;26.11.2024;1;31;1;26
39280;29.03.2022;27.04.2022;18.04.2022;3;29.04.2022;1;338;15;30;0;158;27.04.2022;1;31;1;20
39285;29.03.2022;27.04.2022;18.04.2022;3;29.04.2022;1;338;15;30;0;158;27.04.2022;1;31;1;20
38934;22.03.2022;30.03.2022;04.04.2022;6;22.04.2022;2;343;15;23;0;158;30.03.2022;1;31;1;17
19246;11.12.2020;05.01.2021;15.01.2021;6;11.01.2021;3;none;15;9;1;158;05.01.2021;1;31;0;13
77528;19.07.2024;16.08.2024;12.08.2024;3;20.08.2024;1;337;15;30;1;158;16.08.2024;1;32;1;77
61406;21.08.2023;20.09.2023;12.09.2023;6;22.09.2023;1;339;15;29;0;158;20.09.2023;1;32;1;76
38230;07.03.2022;08.04.2022;18.03.2022;3;08.04.2022;3;none;15;7;0;157;08.04.2022;3;32;1;136
22585;08.03.2021;22.03.2021;25.03.2021;4;09.04.2021;1;340;15;29;0;157;22.03.2021;1;32;1;112
22589;08.03.2021;22.03.2021;25.03.2021;4;09.04.2021;1;340;15;29;1;157;22.03.2021;1;32;1;112
75655;14.06.2024;18.06.2024;08.07.2024;2;16.07.2024;1;338;15;29;1;158;16.07.2024;1;32;1;73
77603;22.07.2024;30.07.2024;13.08.2024;6;23.08.2024;2;1764;15;23;0;158;23.08.2024;1;32;1;72
77607;22.07.2024;30.07.2024;13.08.2024;6;23.08.2024;2;1764;15;23;0;158;23.08.2024;1;32;1;72
77608;22.07.2024;30.07.2024;13.08.2024;6;23.08.2024;2;1764;15;23;0;158;23.08.2024;1;32;1;72
61003;10.08.2023;23.08.2023;18.08.2023;6;11.09.2023;1;340;15;29;0;158;23.08.2023;1;32;1;69
21183;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21182;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21161;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21159;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21160;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21184;05.02.2021;05.03.2021;11.03.2021;6;09.03.2021;3;none;15;18;0;157;05.03.2021;1;32;0;92
21171;05.02.2021;09.03.2021;15.03.2021;6;09.03.2021;3;none;15;18;0;157;09.03.2021;1;32;0;92
32336;14.10.2021;12.11.2021;01.12.2021;6;15.11.2021;1;338;15;29;0;158;12.11.2021;1;32;0;66
32329;14.10.2021;09.11.2021;29.11.2021;6;15.11.2021;1;338;15;29;0;158;09.11.2021;1;32;0;66
32321;14.10.2021;12.11.2021;01.12.2021;6;15.11.2021;1;338;15;29;0;158;12.11.2021;1;32;0;66
28436;22.07.2021;17.08.2021;12.08.2021;2;23.08.2021;1;338;15;29;0;157;17.08.2021;1;32;1;82
63955;19.10.2023;20.11.2023;13.11.2023;3;20.11.2023;3;350;49;8;0;157;20.11.2023;3;32;1;76
77844;25.07.2024;15.08.2024;16.08.2024;4;26.08.2024;1;337;15;29;0;157;15.08.2024;1;32;1;72
78732;09.08.2024;none;02.09.2024;3;10.09.2024;2;342;15;24;0;157;none;1;32;1;62
78733;09.08.2024;none;02.09.2024;3;10.09.2024;2;342;15;24;0;157;none;1;32;1;62
31228;23.09.2021;20.10.2021;26.10.2021;2;25.10.2021;2;342;15;24;0;157;20.10.2021;2;32;0;57
57643;02.06.2023;20.06.2023;23.06.2023;2;04.07.2023;3;1784;15;11;0;157;28.06.2023;1;32;1;56
68336;25.01.2024;26.02.2024;23.02.2024;2;26.02.2024;1;340;15;29;0;157;26.02.2024;1;32;1;56
68324;25.01.2024;26.02.2024;23.02.2024;2;26.02.2024;1;340;15;29;0;157;26.02.2024;1;32;1;56
49408;01.12.2022;02.01.2023;23.12.2022;2;02.01.2023;1;340;15;29;0;157;02.01.2023;1;32;1;55
58198;15.06.2023;05.07.2023;07.07.2023;2;17.07.2023;2;343;15;24;0;157;05.07.2023;1;32;1;55
66014;01.12.2023;14.12.2023;27.12.2023;2;02.01.2024;3;1771;15;8;1;157;14.12.2023;1;32;1;55
31419;27.09.2021;14.10.2021;18.10.2021;2;29.10.2021;1;338;15;30;0;158;14.10.2021;1;32;1;51
58650;24.06.2023;12.07.2023;18.07.2023;6;26.07.2023;2;342;15;24;0;158;26.07.2023;1;32;1;51
46709;30.09.2022;01.11.2022;28.10.2022;4;01.11.2022;3;1774;49;7;0;157;01.11.2022;3;32;1;53
46625;30.09.2022;01.11.2022;28.10.2022;4;01.11.2022;3;1774;49;7;0;157;01.11.2022;3;32;1;53
46689;30.09.2022;01.11.2022;28.10.2022;4;01.11.2022;3;1774;49;7;0;157;01.11.2022;3;32;1;53
19281;14.12.2020;21.12.2020;22.01.2021;2;15.01.2021;3;none;15;1;1;157;21.12.2020;2;32;0;52
29997;30.08.2021;21.09.2021;21.09.2021;2;01.10.2021;2;343;15;24;0;157;21.09.2021;1;32;1;51
30008;30.08.2021;21.09.2021;21.09.2021;2;01.10.2021;2;343;15;24;0;157;21.09.2021;1;32;1;51
18982;07.12.2020;04.01.2021;08.01.2021;4;08.01.2021;3;none;15;35;0;157;04.01.2021;1;32;1;50
44806;15.08.2022;30.08.2022;05.09.2022;6;16.09.2022;1;340;15;29;1;158;30.08.2022;1;32;1;46
48105;04.11.2022;03.12.2022;28.11.2022;4;06.12.2022;1;340;15;29;1;158;03.12.2022;1;32;1;43
82513;21.10.2024;07.11.2024;19.11.2024;6;22.11.2024;1;338;15;29;0;158;07.11.2024;1;32;1;42
52562;17.02.2023;28.02.2023;13.03.2023;6;21.03.2023;1;345;15;30;1;158;28.02.2023;1;32;1;41
52563;17.02.2023;28.02.2023;13.03.2023;6;21.03.2023;1;345;15;30;1;158;28.02.2023;1;32;1;41
46485;27.09.2022;26.10.2022;18.10.2022;2;29.10.2022;1;339;15;29;0;158;26.10.2022;1;32;1;40
25132;06.05.2021;01.06.2021;18.06.2021;4;07.06.2021;1;339;15;29;0;158;01.06.2021;1;32;0;36
25133;06.05.2021;01.06.2021;18.06.2021;4;07.06.2021;1;339;15;29;0;158;01.06.2021;1;32;0;36
25134;06.05.2021;01.06.2021;18.06.2021;4;07.06.2021;1;339;15;29;0;158;01.06.2021;1;32;0;36
20878;01.02.2021;25.02.2021;04.05.2021;6;05.03.2021;1;339;15;30;0;158;25.02.2021;2;32;0;35
55697;24.04.2023;22.05.2023;16.05.2023;2;26.05.2023;2;341;15;24;0;157;22.05.2023;1;32;1;41
37218;10.02.2022;04.03.2022;02.03.2022;4;14.03.2022;1;337;15;30;1;158;04.03.2022;1;32;1;33
48763;18.11.2022;12.12.2022;12.12.2022;2;20.12.2022;1;339;15;29;0;157;12.12.2022;1;32;1;36
48766;18.11.2022;12.12.2022;12.12.2022;2;20.12.2022;1;339;15;29;0;157;12.12.2022;1;32;1;36
30012;30.08.2021;30.09.2021;12.10.2021;6;01.10.2021;3;none;15;11;1;158;30.09.2021;1;32;0;30
55024;06.04.2023;24.04.2023;28.04.2023;2;08.05.2023;1;339;15;29;0;158;24.04.2023;1;32;1;28
55036;06.04.2023;25.04.2023;28.04.2023;6;08.05.2023;1;339;15;29;0;158;25.04.2023;1;32;1;28
24686;26.04.2021;19.05.2021;17.06.2021;4;28.05.2021;1;340;15;29;0;158;19.05.2021;1;32;0;22
39158;25.03.2022;26.04.2022;14.04.2022;2;26.04.2022;1;339;15;29;0;158;26.04.2022;1;32;1;18
76651;04.07.2024;06.08.2024;26.07.2024;2;06.08.2024;1;338;15;29;0;158;06.08.2024;1;33;1;84
76657;04.07.2024;05.08.2024;26.07.2024;2;06.08.2024;1;338;15;29;0;158;05.08.2024;1;33;1;84
67010;22.12.2023;24.01.2024;18.01.2024;2;24.01.2024;1;337;15;29;0;158;24.01.2024;1;33;1;78
71092;14.03.2024;13.04.2024;12.04.2024;6;16.04.2024;1;340;15;29;0;158;13.04.2024;1;33;1;76
38182;04.03.2022;05.04.2022;14.04.2022;2;06.04.2022;1;338;15;29;0;157;05.04.2022;1;33;0;129
66949;21.12.2023;17.01.2024;17.01.2024;3;23.01.2024;1;338;15;29;0;158;17.01.2024;1;33;1;75
60705;03.08.2023;08.08.2023;18.08.2023;6;05.09.2023;3;1786;15;12;1;158;08.08.2023;2;33;1;73
38451;10.03.2022;25.03.2022;16.03.2022;4;12.04.2022;1;340;15;29;1;157;25.03.2022;1;33;1;106
38453;10.03.2022;25.03.2022;05.04.2022;4;12.04.2022;1;340;15;29;1;157;25.03.2022;2;33;1;106
66681;15.12.2023;10.01.2024;15.01.2024;2;17.01.2024;1;338;15;29;0;158;10.01.2024;1;33;1;71
79297;21.08.2024;13.09.2024;12.09.2024;4;23.09.2024;2;343;15;23;0;158;23.09.2024;1;33;1;69
79303;21.08.2024;13.09.2024;12.09.2024;4;23.09.2024;2;343;15;23;0;158;23.09.2024;1;33;1;69
21163;05.02.2021;08.03.2021;10.03.2021;6;10.03.2021;3;none;15;18;0;157;08.03.2021;1;33;1;92
21173;05.02.2021;08.03.2021;10.03.2021;6;10.03.2021;3;none;15;18;0;157;08.03.2021;1;33;1;92
